category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Electronics,HCM,CUST0402,2024-08-03,ORD007753,177.81,Product_18,10,completed,1778.1,2024,8,3
Electronics,HCM,CUST0628,2024-01-24,ORD007754,37.34,Product_100,6,completed,224.04000000000002,2024,1,24
Clothing,Cantho,CUST0912,2024-11-10,ORD007755,541.18,Product_21,6,completed,3247.08,2024,11,10
Books,Haiphong,CUST0918,2024-10-25,ORD007756,995.58,Product_17,9,pending,8960.220000000001,2024,10,25
Food,Haiphong,CUST0434,2024-09-06,ORD007757,181.21,Product_13,8,cancelled,1449.68,2024,9,6
Electronics,HCM,CUST0103,2024-07-03,ORD007758,680.97,Product_71,7,completed,4766.79,2024,7,3
Electronics,HCM,CUST0809,2024-06-18,ORD007759,598.37,Product_17,6,cancelled,3590.2200000000003,2024,6,18
Books,Cantho,CUST0856,2024-10-25,ORD007760,539.82,Product_63,3,completed,1619.46,2024,10,25
Electronics,Haiphong,CUST0263,2024-05-27,ORD007761,156.09,Product_44,10,cancelled,1560.9,2024,5,27
Clothing,Hanoi,CUST0449,2024-05-06,ORD007762,437.55,Product_25,3,pending,1312.65,2024,5,6
Electronics,Danang,CUST0225,2024-08-03,ORD007763,169.54,Product_68,3,cancelled,508.62,2024,8,3
Books,HCM,CUST0222,2024-12-21,ORD007764,31.7,Product_31,7,cancelled,221.9,2024,12,21
Clothing,Hanoi,CUST0829,2024-07-15,ORD007765,599.85,Product_47,3,pending,1799.5500000000002,2024,7,15
Toys,Hanoi,CUST0556,2024-03-31,ORD007766,383.8,Product_60,6,pending,2302.8,2024,3,31
Toys,Haiphong,CUST0704,2024-03-09,ORD007767,669.38,Product_16,4,cancelled,2677.52,2024,3,9
Clothing,Haiphong,CUST0184,2024-01-29,ORD007768,114.85,Product_20,3,completed,344.54999999999995,2024,1,29
Clothing,Hanoi,CUST0209,2024-01-28,ORD007769,166.01,Product_62,10,cancelled,1660.1,2024,1,28
Books,Haiphong,CUST0101,2024-04-23,ORD007770,866.77,Product_90,6,completed,5200.62,2024,4,23
Electronics,Danang,CUST0121,2024-07-30,ORD007771,208.21,Product_92,3,cancelled,624.63,2024,7,30
Clothing,Haiphong,CUST0599,2024-11-28,ORD007772,867.45,Product_78,2,pending,1734.9,2024,11,28
Food,Cantho,CUST0060,2024-08-18,ORD007773,518.38,Product_62,8,cancelled,4147.04,2024,8,18
Food,Cantho,CUST0396,2024-08-18,ORD007774,437.94,Product_94,7,cancelled,3065.58,2024,8,18
Electronics,Hanoi,CUST0164,2024-06-30,ORD007775,939.83,Product_68,10,completed,9398.300000000001,2024,6,30
Food,Danang,CUST0474,2024-11-16,ORD007776,242.91,Product_13,2,pending,485.82,2024,11,16
Books,Hanoi,CUST0722,2024-04-05,ORD007777,488.17,Product_85,1,completed,488.17,2024,4,5
Books,HCM,CUST0544,2024-11-25,ORD007778,630.65,Product_63,2,completed,1261.3,2024,11,25
Books,Danang,CUST0880,2024-12-26,ORD007779,462.23,Product_30,9,completed,4160.07,2024,12,26
Books,Danang,CUST0412,2024-07-23,ORD007780,475.59,Product_97,7,cancelled,3329.1299999999997,2024,7,23
Electronics,Cantho,CUST0732,2024-07-18,ORD007781,443.73,Product_72,5,pending,2218.65,2024,7,18
Clothing,Hanoi,CUST0299,2024-07-18,ORD007782,415.51,Product_24,1,cancelled,415.51,2024,7,18
Toys,Danang,CUST0550,2024-08-09,ORD007783,733.75,Product_7,8,cancelled,5870.0,2024,8,9
Books,Cantho,CUST0462,2024-04-03,ORD007784,35.24,Product_41,7,completed,246.68,2024,4,3
Books,Haiphong,CUST0580,2024-12-31,ORD007785,664.5,Product_21,5,pending,3322.5,2024,12,31
Toys,Hanoi,CUST0489,2024-09-25,ORD007786,843.55,Product_77,7,completed,5904.849999999999,2024,9,25
Electronics,Cantho,CUST0625,2024-09-13,ORD007787,435.07,Product_39,2,completed,870.14,2024,9,13
Clothing,HCM,CUST0009,2024-09-23,ORD007788,521.9,Product_84,2,completed,1043.8,2024,9,23
Food,Haiphong,CUST0279,2024-09-09,ORD007789,859.12,Product_34,3,cancelled,2577.36,2024,9,9
Books,Haiphong,CUST0577,2024-09-23,ORD007790,125.77,Product_31,1,pending,125.77,2024,9,23
Food,Hanoi,CUST0415,2024-01-04,ORD007791,240.96,Product_54,5,cancelled,1204.8,2024,1,4
Clothing,Hanoi,CUST0639,2024-05-22,ORD007792,827.98,Product_40,6,completed,4967.88,2024,5,22
Toys,Cantho,CUST0870,2024-12-08,ORD007793,37.16,Product_7,5,pending,185.79999999999998,2024,12,8
Food,Cantho,CUST0590,2024-02-08,ORD007794,65.78,Product_24,8,pending,526.24,2024,2,8
Toys,HCM,CUST0245,2024-06-10,ORD007795,398.53,Product_96,9,cancelled,3586.7699999999995,2024,6,10
Clothing,Hanoi,CUST0392,2024-02-01,ORD007796,548.88,Product_47,10,cancelled,5488.8,2024,2,1
Clothing,Hanoi,CUST0460,2024-10-30,ORD007797,79.84,Product_18,9,completed,718.5600000000001,2024,10,30
Electronics,Hanoi,CUST1000,2024-03-08,ORD007798,273.75,Product_7,7,completed,1916.25,2024,3,8
Books,Hanoi,CUST0691,2024-01-13,ORD007799,694.82,Product_56,4,pending,2779.28,2024,1,13
Food,Haiphong,CUST0691,2024-11-16,ORD007800,971.91,Product_47,9,cancelled,8747.19,2024,11,16
Electronics,Danang,CUST0950,2024-11-21,ORD007801,156.35,Product_29,4,pending,625.4,2024,11,21
Food,Hanoi,CUST0995,2024-11-03,ORD007802,980.28,Product_22,1,cancelled,980.28,2024,11,3
Food,Hanoi,CUST0545,2024-07-24,ORD007803,455.04,Product_45,9,completed,4095.36,2024,7,24
Toys,Hanoi,CUST0578,2024-09-29,ORD007804,162.87,Product_44,5,pending,814.35,2024,9,29
Toys,Hanoi,CUST0792,2024-07-01,ORD007805,323.73,Product_3,10,pending,3237.3,2024,7,1
Electronics,Danang,CUST0269,2024-01-23,ORD007806,154.93,Product_23,2,completed,309.86,2024,1,23
Food,Hanoi,CUST0283,2024-08-11,ORD007807,211.93,Product_2,9,pending,1907.3700000000001,2024,8,11
Clothing,Haiphong,CUST0297,2024-05-24,ORD007808,16.66,Product_44,10,pending,166.6,2024,5,24
Toys,Cantho,CUST0745,2024-09-05,ORD007809,947.88,Product_45,2,completed,1895.76,2024,9,5
Clothing,HCM,CUST0718,2024-12-07,ORD007810,374.53,Product_77,10,cancelled,3745.2999999999997,2024,12,7
Food,Danang,CUST0074,2024-10-06,ORD007811,659.62,Product_57,4,cancelled,2638.48,2024,10,6
Books,Cantho,CUST0836,2024-01-29,ORD007812,283.33,Product_61,8,cancelled,2266.64,2024,1,29
Electronics,Cantho,CUST0338,2024-07-09,ORD007813,446.72,Product_23,5,cancelled,2233.6000000000004,2024,7,9
Books,HCM,CUST0182,2024-05-07,ORD007814,773.67,Product_18,2,completed,1547.34,2024,5,7
Food,Danang,CUST0867,2024-01-20,ORD007815,832.08,Product_28,9,pending,7488.72,2024,1,20
Clothing,Danang,CUST0811,2024-12-04,ORD007816,673.99,Product_88,8,completed,5391.92,2024,12,4
Electronics,Haiphong,CUST0190,2024-03-28,ORD007817,528.73,Product_59,8,completed,4229.84,2024,3,28
Books,Cantho,CUST0447,2024-05-20,ORD007818,403.02,Product_17,10,cancelled,4030.2,2024,5,20
Books,Danang,CUST0328,2024-07-03,ORD007819,168.25,Product_32,9,completed,1514.25,2024,7,3
Food,Cantho,CUST0463,2024-11-10,ORD007820,752.15,Product_8,7,cancelled,5265.05,2024,11,10
Toys,HCM,CUST0082,2024-07-09,ORD007821,610.67,Product_56,6,completed,3664.0199999999995,2024,7,9
Toys,Danang,CUST0619,2024-02-11,ORD007822,377.79,Product_34,7,pending,2644.53,2024,2,11
Books,Cantho,CUST0337,2024-05-12,ORD007823,872.49,Product_23,5,completed,4362.45,2024,5,12
Food,Hanoi,CUST0328,2024-10-27,ORD007824,268.68,Product_57,2,pending,537.36,2024,10,27
Food,Cantho,CUST0415,2024-07-25,ORD007825,434.48,Product_36,1,cancelled,434.48,2024,7,25
Clothing,HCM,CUST0121,2024-09-03,ORD007826,247.68,Product_6,8,pending,1981.44,2024,9,3
Clothing,Danang,CUST0730,2024-08-10,ORD007827,802.63,Product_33,9,pending,7223.67,2024,8,10
Toys,Cantho,CUST0582,2024-01-23,ORD007828,136.21,Product_54,10,cancelled,1362.1000000000001,2024,1,23
Food,Hanoi,CUST0570,2024-01-09,ORD007829,91.81,Product_97,5,cancelled,459.05,2024,1,9
Food,Cantho,CUST0975,2024-04-11,ORD007830,830.62,Product_75,8,pending,6644.96,2024,4,11
Toys,Hanoi,CUST0382,2024-03-27,ORD007831,352.96,Product_77,3,completed,1058.8799999999999,2024,3,27
Clothing,HCM,CUST0814,2024-03-06,ORD007832,532.18,Product_7,1,pending,532.18,2024,3,6
Books,HCM,CUST0814,2024-05-30,ORD007833,956.61,Product_38,3,cancelled,2869.83,2024,5,30
Food,Hanoi,CUST0483,2024-12-14,ORD007834,930.7,Product_26,4,completed,3722.8,2024,12,14
Clothing,HCM,CUST0426,2024-11-22,ORD007835,90.25,Product_19,10,completed,902.5,2024,11,22
Toys,Cantho,CUST0819,2024-01-20,ORD007836,862.11,Product_90,6,cancelled,5172.66,2024,1,20
Toys,Hanoi,CUST0504,2024-08-06,ORD007837,51.27,Product_17,5,pending,256.35,2024,8,6
Books,HCM,CUST0099,2024-01-31,ORD007838,205.31,Product_87,1,pending,205.31,2024,1,31
Food,Cantho,CUST0044,2024-09-10,ORD007839,499.86,Product_25,4,completed,1999.44,2024,9,10
Food,Cantho,CUST0990,2024-04-03,ORD007840,768.31,Product_24,7,pending,5378.17,2024,4,3
Toys,HCM,CUST0534,2024-08-08,ORD007841,964.79,Product_32,9,cancelled,8683.11,2024,8,8
Books,HCM,CUST0140,2024-02-04,ORD007842,926.37,Product_55,3,pending,2779.11,2024,2,4
Clothing,Danang,CUST0934,2024-04-17,ORD007843,320.13,Product_55,5,cancelled,1600.65,2024,4,17
Food,HCM,CUST0765,2024-05-30,ORD007844,500.6,Product_20,1,cancelled,500.6,2024,5,30
Electronics,Cantho,CUST0463,2024-05-28,ORD007845,482.58,Product_6,1,cancelled,482.58,2024,5,28
Electronics,Hanoi,CUST0819,2024-08-07,ORD007846,513.21,Product_70,5,completed,2566.05,2024,8,7
Books,Cantho,CUST0282,2024-04-27,ORD007847,938.37,Product_89,10,cancelled,9383.7,2024,4,27
Books,Haiphong,CUST0443,2024-11-13,ORD007848,188.17,Product_54,1,pending,188.17,2024,11,13
Food,HCM,CUST0362,2024-01-31,ORD007849,527.11,Product_77,6,completed,3162.66,2024,1,31
Food,Cantho,CUST0226,2024-09-07,ORD007850,228.42,Product_93,9,completed,2055.7799999999997,2024,9,7
Food,Haiphong,CUST0571,2024-01-22,ORD007851,569.51,Product_91,4,pending,2278.04,2024,1,22
Electronics,HCM,CUST0380,2024-07-02,ORD007852,134.03,Product_62,2,cancelled,268.06,2024,7,2
Electronics,Haiphong,CUST0847,2024-01-24,ORD007853,912.43,Product_99,5,completed,4562.15,2024,1,24
Toys,Haiphong,CUST0478,2024-08-02,ORD007854,49.12,Product_62,5,completed,245.6,2024,8,2
Food,Hanoi,CUST0883,2024-06-30,ORD007855,866.32,Product_29,1,pending,866.32,2024,6,30
Books,Danang,CUST0519,2024-02-04,ORD007856,244.74,Product_16,3,cancelled,734.22,2024,2,4
Electronics,HCM,CUST0833,2024-10-12,ORD007857,102.35,Product_45,5,cancelled,511.75,2024,10,12
Toys,Hanoi,CUST0417,2024-02-13,ORD007858,653.85,Product_38,9,completed,5884.650000000001,2024,2,13
Food,Hanoi,CUST0247,2024-03-10,ORD007859,201.68,Product_10,2,completed,403.36,2024,3,10
Toys,Hanoi,CUST0469,2024-04-17,ORD007860,787.43,Product_20,8,cancelled,6299.44,2024,4,17
Electronics,HCM,CUST0900,2024-09-22,ORD007861,434.88,Product_38,7,cancelled,3044.16,2024,9,22
Food,Hanoi,CUST0853,2024-08-14,ORD007862,264.05,Product_89,1,cancelled,264.05,2024,8,14
Books,Haiphong,CUST0720,2024-12-18,ORD007863,716.51,Product_13,1,completed,716.51,2024,12,18
Electronics,Cantho,CUST0440,2024-12-22,ORD007864,308.65,Product_83,1,completed,308.65,2024,12,22
Toys,Hanoi,CUST0547,2024-05-08,ORD007865,475.38,Product_84,2,pending,950.76,2024,5,8
Electronics,Hanoi,CUST0643,2024-11-01,ORD007866,436.25,Product_45,9,cancelled,3926.25,2024,11,1
Clothing,HCM,CUST0483,2024-07-13,ORD007867,143.39,Product_97,8,pending,1147.12,2024,7,13
Clothing,Hanoi,CUST0726,2024-10-06,ORD007868,552.85,Product_60,7,pending,3869.9500000000003,2024,10,6
Toys,Danang,CUST0857,2024-03-02,ORD007869,973.31,Product_47,8,cancelled,7786.48,2024,3,2
Food,Haiphong,CUST0069,2024-01-03,ORD007870,347.31,Product_100,1,cancelled,347.31,2024,1,3
Books,Cantho,CUST0385,2024-03-17,ORD007871,743.58,Product_38,4,pending,2974.32,2024,3,17
Clothing,Haiphong,CUST0537,2024-02-22,ORD007872,428.24,Product_100,10,pending,4282.4,2024,2,22
Electronics,Cantho,CUST0871,2024-01-04,ORD007873,96.44,Product_70,2,completed,192.88,2024,1,4
Toys,Hanoi,CUST0386,2024-08-02,ORD007874,606.14,Product_82,7,completed,4242.98,2024,8,2
Books,Cantho,CUST0472,2024-11-17,ORD007875,944.41,Product_17,10,cancelled,9444.1,2024,11,17
Clothing,Danang,CUST0842,2024-04-09,ORD007876,357.31,Product_71,9,completed,3215.79,2024,4,9
Clothing,Cantho,CUST0630,2024-12-10,ORD007877,677.35,Product_23,10,pending,6773.5,2024,12,10
Books,Cantho,CUST0919,2024-04-06,ORD007878,230.28,Product_86,4,pending,921.12,2024,4,6
Food,HCM,CUST0200,2024-12-08,ORD007879,104.87,Product_79,6,completed,629.22,2024,12,8
Electronics,Cantho,CUST0192,2024-03-14,ORD007880,326.8,Product_60,8,completed,2614.4,2024,3,14
Clothing,Danang,CUST0939,2024-01-11,ORD007881,935.57,Product_54,2,cancelled,1871.14,2024,1,11
Books,Hanoi,CUST0484,2024-12-04,ORD007882,37.79,Product_70,6,pending,226.74,2024,12,4
Food,Cantho,CUST0686,2024-07-18,ORD007883,368.99,Product_39,3,completed,1106.97,2024,7,18
Books,Danang,CUST0025,2024-06-22,ORD007884,665.48,Product_20,10,cancelled,6654.8,2024,6,22
Clothing,Danang,CUST0071,2024-07-02,ORD007885,266.27,Product_83,2,pending,532.54,2024,7,2
Electronics,HCM,CUST0372,2024-07-08,ORD007886,24.39,Product_66,6,pending,146.34,2024,7,8
Food,Haiphong,CUST0453,2024-03-18,ORD007887,397.03,Product_21,9,completed,3573.2699999999995,2024,3,18
Toys,Haiphong,CUST0518,2024-04-18,ORD007888,341.76,Product_36,2,cancelled,683.52,2024,4,18
Toys,HCM,CUST0306,2024-01-01,ORD007889,53.29,Product_13,6,completed,319.74,2024,1,1
Food,Haiphong,CUST0259,2024-02-20,ORD007890,656.85,Product_57,8,cancelled,5254.8,2024,2,20
Electronics,HCM,CUST0163,2024-12-13,ORD007891,484.06,Product_47,10,cancelled,4840.6,2024,12,13
Food,Cantho,CUST0685,2024-01-02,ORD007892,876.56,Product_94,9,completed,7889.039999999999,2024,1,2
Electronics,Cantho,CUST0004,2024-01-24,ORD007893,195.17,Product_74,7,cancelled,1366.1899999999998,2024,1,24
Books,Cantho,CUST0648,2024-04-01,ORD007894,528.18,Product_44,3,completed,1584.54,2024,4,1
Food,Cantho,CUST0092,2024-10-15,ORD007895,916.46,Product_2,5,completed,4582.3,2024,10,15
Food,Cantho,CUST0363,2024-12-11,ORD007896,973.65,Product_14,7,completed,6815.55,2024,12,11
Electronics,Haiphong,CUST0127,2024-11-21,ORD007897,443.51,Product_31,10,completed,4435.1,2024,11,21
Toys,HCM,CUST0909,2024-06-29,ORD007898,165.48,Product_89,7,pending,1158.36,2024,6,29
Books,Haiphong,CUST0827,2024-01-21,ORD007899,763.55,Product_15,5,pending,3817.75,2024,1,21
Clothing,Hanoi,CUST0975,2024-04-29,ORD007900,35.02,Product_75,5,pending,175.10000000000002,2024,4,29
Food,Cantho,CUST0944,2024-02-16,ORD007901,170.24,Product_34,7,cancelled,1191.68,2024,2,16
Electronics,Cantho,CUST0018,2024-12-16,ORD007902,628.48,Product_27,3,cancelled,1885.44,2024,12,16
Food,Haiphong,CUST0510,2024-09-23,ORD007903,968.04,Product_33,2,completed,1936.08,2024,9,23
Books,Danang,CUST0206,2024-03-04,ORD007904,712.49,Product_35,10,completed,7124.9,2024,3,4
Toys,Cantho,CUST0192,2024-11-26,ORD007905,227.78,Product_36,3,completed,683.34,2024,11,26
Books,Haiphong,CUST0547,2024-11-28,ORD007906,689.48,Product_14,8,pending,5515.84,2024,11,28
Books,Hanoi,CUST0090,2024-05-05,ORD007907,907.2,Product_28,2,cancelled,1814.4,2024,5,5
Electronics,Haiphong,CUST0631,2024-09-01,ORD007908,438.96,Product_9,4,completed,1755.84,2024,9,1
Books,Hanoi,CUST0913,2024-05-24,ORD007909,854.11,Product_84,6,completed,5124.66,2024,5,24
Books,Haiphong,CUST0492,2024-07-03,ORD007910,121.51,Product_88,3,pending,364.53000000000003,2024,7,3
Books,Cantho,CUST0102,2024-02-29,ORD007911,61.57,Product_87,8,completed,492.56,2024,2,29
Electronics,Haiphong,CUST0043,2024-09-24,ORD007912,41.2,Product_58,10,completed,412.0,2024,9,24
Clothing,HCM,CUST0500,2024-02-23,ORD007913,89.95,Product_71,8,cancelled,719.6,2024,2,23
Food,Hanoi,CUST0988,2024-10-05,ORD007914,774.03,Product_44,4,completed,3096.12,2024,10,5
Toys,Danang,CUST0427,2024-02-12,ORD007915,497.62,Product_81,10,cancelled,4976.2,2024,2,12
Clothing,Hanoi,CUST0524,2024-05-24,ORD007916,560.44,Product_88,8,cancelled,4483.52,2024,5,24
Toys,HCM,CUST0068,2024-11-06,ORD007917,494.89,Product_58,1,cancelled,494.89,2024,11,6
Electronics,Cantho,CUST0856,2024-03-28,ORD007918,695.71,Product_11,2,completed,1391.42,2024,3,28
Toys,Danang,CUST0868,2024-09-28,ORD007919,90.98,Product_58,6,pending,545.88,2024,9,28
Electronics,HCM,CUST0415,2024-11-13,ORD007920,938.91,Product_79,7,completed,6572.37,2024,11,13
Books,Cantho,CUST0010,2024-04-01,ORD007921,798.32,Product_84,8,pending,6386.56,2024,4,1
Clothing,Hanoi,CUST0237,2024-10-03,ORD007922,920.6,Product_34,1,cancelled,920.6,2024,10,3
Toys,Cantho,CUST0547,2024-10-21,ORD007923,362.76,Product_33,4,completed,1451.04,2024,10,21
Electronics,Danang,CUST0835,2024-08-11,ORD007924,119.07,Product_52,8,completed,952.56,2024,8,11
Food,Danang,CUST0709,2024-06-02,ORD007925,530.91,Product_92,4,completed,2123.64,2024,6,2
Food,Danang,CUST0537,2024-10-23,ORD007926,309.57,Product_20,4,completed,1238.28,2024,10,23
Food,Danang,CUST0067,2024-11-02,ORD007927,912.23,Product_87,10,pending,9122.3,2024,11,2
Electronics,Danang,CUST0550,2024-12-13,ORD007928,257.9,Product_8,5,pending,1289.5,2024,12,13
Electronics,HCM,CUST0553,2024-08-06,ORD007929,626.05,Product_5,3,completed,1878.1499999999999,2024,8,6
Food,Danang,CUST0595,2024-04-21,ORD007930,795.61,Product_28,3,cancelled,2386.83,2024,4,21
Books,Danang,CUST0751,2024-01-16,ORD007931,137.08,Product_72,2,cancelled,274.16,2024,1,16
Toys,Haiphong,CUST0406,2024-10-12,ORD007932,538.04,Product_52,6,completed,3228.24,2024,10,12
Toys,Danang,CUST0059,2024-05-01,ORD007933,288.65,Product_43,1,cancelled,288.65,2024,5,1
Toys,HCM,CUST0622,2024-09-04,ORD007934,911.57,Product_10,3,completed,2734.71,2024,9,4
Books,Cantho,CUST0865,2024-12-17,ORD007935,587.61,Product_2,9,cancelled,5288.49,2024,12,17
Electronics,HCM,CUST0073,2024-09-07,ORD007936,961.11,Product_18,2,cancelled,1922.22,2024,9,7
Books,Hanoi,CUST0071,2024-11-21,ORD007937,23.71,Product_63,5,completed,118.55000000000001,2024,11,21
Toys,Hanoi,CUST0592,2024-10-12,ORD007938,332.09,Product_79,4,cancelled,1328.36,2024,10,12
Books,Hanoi,CUST0548,2024-05-25,ORD007939,559.6,Product_39,10,pending,5596.0,2024,5,25
Toys,Cantho,CUST0579,2024-06-05,ORD007940,696.36,Product_27,6,cancelled,4178.16,2024,6,5
Electronics,Cantho,CUST0927,2024-08-01,ORD007941,850.48,Product_65,2,completed,1700.96,2024,8,1
Toys,Cantho,CUST0851,2024-08-24,ORD007942,643.92,Product_98,1,cancelled,643.92,2024,8,24
Toys,HCM,CUST0706,2024-08-24,ORD007943,254.06,Product_99,9,cancelled,2286.54,2024,8,24
Food,HCM,CUST0319,2024-04-24,ORD007944,845.56,Product_42,3,completed,2536.68,2024,4,24
Books,Haiphong,CUST0827,2024-08-11,ORD007945,76.27,Product_55,10,completed,762.6999999999999,2024,8,11
Clothing,Haiphong,CUST0985,2024-07-08,ORD007946,504.48,Product_79,2,pending,1008.96,2024,7,8
Clothing,HCM,CUST0054,2024-08-23,ORD007947,275.78,Product_17,3,completed,827.3399999999999,2024,8,23
Food,Hanoi,CUST0485,2024-04-24,ORD007948,512.33,Product_40,9,completed,4610.97,2024,4,24
Electronics,HCM,CUST0746,2024-07-02,ORD007949,850.6,Product_33,8,pending,6804.8,2024,7,2
Clothing,Hanoi,CUST0016,2024-03-12,ORD007950,784.39,Product_86,2,completed,1568.78,2024,3,12
Toys,Cantho,CUST0700,2024-12-24,ORD007951,979.85,Product_68,9,completed,8818.65,2024,12,24
Electronics,Hanoi,CUST0872,2024-10-23,ORD007952,443.6,Product_45,3,pending,1330.8000000000002,2024,10,23
Food,Haiphong,CUST0286,2024-05-21,ORD007953,38.95,Product_39,9,pending,350.55,2024,5,21
Clothing,Danang,CUST0579,2024-03-10,ORD007954,86.53,Product_71,5,completed,432.65,2024,3,10
Books,Cantho,CUST0891,2024-09-26,ORD007955,915.61,Product_88,1,pending,915.61,2024,9,26
Clothing,Danang,CUST0727,2024-07-31,ORD007956,118.37,Product_60,8,completed,946.96,2024,7,31
Electronics,Danang,CUST0775,2024-11-04,ORD007957,45.21,Product_34,8,cancelled,361.68,2024,11,4
Clothing,HCM,CUST0729,2024-12-20,ORD007958,87.35,Product_52,1,pending,87.35,2024,12,20
Toys,Haiphong,CUST0937,2024-02-08,ORD007959,911.59,Product_37,6,completed,5469.54,2024,2,8
Clothing,Haiphong,CUST0511,2024-03-23,ORD007960,746.22,Product_15,9,pending,6715.9800000000005,2024,3,23
Food,HCM,CUST0868,2024-10-26,ORD007961,353.93,Product_65,9,pending,3185.37,2024,10,26
Electronics,Cantho,CUST0054,2024-10-04,ORD007962,927.36,Product_90,7,completed,6491.52,2024,10,4
Electronics,Danang,CUST0229,2024-03-10,ORD007963,79.38,Product_51,1,cancelled,79.38,2024,3,10
Clothing,HCM,CUST0607,2024-05-27,ORD007964,746.61,Product_91,10,cancelled,7466.1,2024,5,27
Toys,HCM,CUST0830,2024-09-19,ORD007965,908.07,Product_69,7,cancelled,6356.490000000001,2024,9,19
Clothing,Haiphong,CUST0912,2024-01-14,ORD007966,743.62,Product_45,8,completed,5948.96,2024,1,14
Electronics,Hanoi,CUST0197,2024-08-05,ORD007967,350.9,Product_84,4,completed,1403.6,2024,8,5
Food,HCM,CUST0206,2024-07-11,ORD007968,410.22,Product_100,10,pending,4102.200000000001,2024,7,11
Toys,Danang,CUST0751,2024-01-11,ORD007969,440.54,Product_4,1,cancelled,440.54,2024,1,11
Toys,Hanoi,CUST0789,2024-06-17,ORD007970,564.33,Product_39,6,cancelled,3385.9800000000005,2024,6,17
Food,Hanoi,CUST0401,2024-08-06,ORD007971,743.39,Product_94,8,completed,5947.12,2024,8,6
Clothing,Danang,CUST0675,2024-03-31,ORD007972,36.01,Product_8,4,pending,144.04,2024,3,31
Toys,Hanoi,CUST0307,2024-02-08,ORD007973,234.5,Product_64,8,pending,1876.0,2024,2,8
Books,Danang,CUST0196,2024-05-05,ORD007974,781.84,Product_36,3,cancelled,2345.52,2024,5,5
Electronics,Cantho,CUST0104,2024-11-17,ORD007975,825.02,Product_47,1,completed,825.02,2024,11,17
Food,Haiphong,CUST0379,2024-04-16,ORD007976,761.56,Product_6,3,cancelled,2284.68,2024,4,16
Food,Danang,CUST0296,2024-03-05,ORD007977,685.46,Product_55,6,cancelled,4112.76,2024,3,5
Food,Danang,CUST0734,2024-04-12,ORD007978,90.19,Product_77,4,cancelled,360.76,2024,4,12
Books,Cantho,CUST0040,2024-01-28,ORD007979,951.79,Product_41,5,pending,4758.95,2024,1,28
Clothing,Cantho,CUST0263,2024-03-06,ORD007980,62.84,Product_90,7,pending,439.88,2024,3,6
Electronics,Cantho,CUST0371,2024-06-18,ORD007981,717.21,Product_58,3,completed,2151.63,2024,6,18
Food,Cantho,CUST0063,2024-09-07,ORD007982,795.66,Product_47,1,cancelled,795.66,2024,9,7
Toys,Hanoi,CUST0726,2024-05-01,ORD007983,674.62,Product_44,9,completed,6071.58,2024,5,1
Electronics,Hanoi,CUST0906,2024-08-10,ORD007984,684.5,Product_34,7,completed,4791.5,2024,8,10
Books,Cantho,CUST0384,2024-07-04,ORD007985,880.43,Product_49,10,cancelled,8804.3,2024,7,4
Clothing,Hanoi,CUST0117,2024-02-19,ORD007986,337.66,Product_24,2,completed,675.32,2024,2,19
Toys,Cantho,CUST0585,2024-04-10,ORD007987,181.72,Product_42,1,cancelled,181.72,2024,4,10
Books,Danang,CUST0117,2024-04-24,ORD007988,161.93,Product_83,5,pending,809.6500000000001,2024,4,24
Electronics,HCM,CUST0283,2024-02-25,ORD007989,786.68,Product_50,9,completed,7080.12,2024,2,25
Clothing,Haiphong,CUST0374,2024-11-26,ORD007990,35.65,Product_52,3,pending,106.94999999999999,2024,11,26
Clothing,Hanoi,CUST0940,2024-05-26,ORD007991,476.75,Product_37,7,pending,3337.25,2024,5,26
Clothing,Hanoi,CUST0707,2024-08-21,ORD007992,647.63,Product_90,4,pending,2590.52,2024,8,21
Toys,Haiphong,CUST0668,2024-09-12,ORD007993,977.16,Product_43,8,completed,7817.28,2024,9,12
Books,HCM,CUST0097,2024-05-14,ORD007994,685.0,Product_14,10,cancelled,6850.0,2024,5,14
Books,Hanoi,CUST0331,2024-12-19,ORD007995,186.55,Product_65,6,pending,1119.3000000000002,2024,12,19
Toys,Haiphong,CUST0538,2024-03-27,ORD007996,794.92,Product_39,9,completed,7154.28,2024,3,27
Clothing,HCM,CUST0253,2024-12-22,ORD007997,149.36,Product_72,10,pending,1493.6000000000001,2024,12,22
Toys,Haiphong,CUST0797,2024-05-28,ORD007998,723.02,Product_16,3,cancelled,2169.06,2024,5,28
Toys,Cantho,CUST0038,2024-09-26,ORD007999,938.34,Product_97,10,cancelled,9383.4,2024,9,26
Books,Hanoi,CUST0168,2024-03-14,ORD008000,731.1,Product_73,6,cancelled,4386.6,2024,3,14
Books,Cantho,CUST0101,2024-05-02,ORD008001,642.2,Product_99,6,cancelled,3853.2000000000003,2024,5,2
Toys,Hanoi,CUST0227,2024-01-22,ORD008002,976.2,Product_65,8,completed,7809.6,2024,1,22
Clothing,Cantho,CUST0578,2024-05-28,ORD008003,452.39,Product_8,10,cancelled,4523.9,2024,5,28
Electronics,Cantho,CUST0883,2024-02-24,ORD008004,359.36,Product_91,3,completed,1078.08,2024,2,24
Electronics,Haiphong,CUST0837,2024-09-22,ORD008005,485.85,Product_35,9,pending,4372.650000000001,2024,9,22
