category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Books,Hanoi,CUST0172,2024-07-26,ORD007127,184.97,Product_41,1,cancelled,184.97,2024,7,26
Toys,Haiphong,CUST0907,2024-06-14,ORD007128,286.98,Product_7,9,pending,2582.82,2024,6,14
Electronics,Danang,CUST0594,2024-08-21,ORD007129,419.87,Product_40,8,completed,3358.96,2024,8,21
Toys,Hanoi,CUST0997,2024-04-09,ORD007130,978.51,Product_98,8,completed,7828.08,2024,4,9
Electronics,Danang,CUST0241,2024-02-11,ORD007131,422.13,Product_72,8,completed,3377.04,2024,2,11
Food,Cantho,CUST0300,2024-02-04,ORD007132,66.5,Product_65,2,cancelled,133.0,2024,2,4
Books,Hanoi,CUST0848,2024-07-06,ORD007133,196.1,Product_33,3,completed,588.3,2024,7,6
Food,Cantho,CUST0717,2024-11-05,ORD007134,216.43,Product_28,6,cancelled,1298.58,2024,11,5
Toys,Cantho,CUST0744,2024-10-08,ORD007135,625.29,Product_73,2,completed,1250.58,2024,10,8
Books,Hanoi,CUST0726,2024-11-09,ORD007136,388.99,Product_86,5,cancelled,1944.95,2024,11,9
Toys,Danang,CUST0209,2024-03-14,ORD007137,843.63,Product_32,8,completed,6749.04,2024,3,14
Books,Cantho,CUST0521,2024-03-29,ORD007138,769.21,Product_35,5,cancelled,3846.05,2024,3,29
Clothing,HCM,CUST0992,2024-07-27,ORD007139,215.84,Product_70,1,cancelled,215.84,2024,7,27
Electronics,HCM,CUST0936,2024-06-05,ORD007140,311.87,Product_24,5,cancelled,1559.35,2024,6,5
Electronics,Hanoi,CUST0725,2024-06-04,ORD007141,49.22,Product_40,1,pending,49.22,2024,6,4
Clothing,HCM,CUST0638,2024-05-25,ORD007142,287.45,Product_12,3,cancelled,862.3499999999999,2024,5,25
Food,Danang,CUST0355,2024-02-29,ORD007143,149.29,Product_97,5,completed,746.4499999999999,2024,2,29
Clothing,Hanoi,CUST0819,2024-05-08,ORD007144,317.01,Product_9,8,cancelled,2536.08,2024,5,8
Toys,Danang,CUST0937,2024-03-24,ORD007145,632.8,Product_17,1,pending,632.8,2024,3,24
Clothing,Hanoi,CUST0836,2024-11-05,ORD007146,768.0,Product_83,9,pending,6912.0,2024,11,5
Electronics,Haiphong,CUST0118,2024-05-28,ORD007147,883.69,Product_29,5,pending,4418.450000000001,2024,5,28
Food,Hanoi,CUST0084,2024-05-25,ORD007148,631.2,Product_53,10,completed,6312.0,2024,5,25
Electronics,Hanoi,CUST0215,2024-06-16,ORD007149,239.06,Product_98,1,pending,239.06,2024,6,16
Toys,HCM,CUST0174,2024-09-16,ORD007150,566.96,Product_74,2,pending,1133.92,2024,9,16
Food,HCM,CUST0704,2024-02-23,ORD007151,673.74,Product_55,4,completed,2694.96,2024,2,23
Electronics,Hanoi,CUST0459,2024-03-17,ORD007152,416.01,Product_57,6,completed,2496.06,2024,3,17
Food,Haiphong,CUST0786,2024-04-17,ORD007153,165.49,Product_77,10,completed,1654.9,2024,4,17
Electronics,HCM,CUST0605,2024-10-13,ORD007154,811.59,Product_46,9,pending,7304.31,2024,10,13
Electronics,Hanoi,CUST0524,2024-12-08,ORD007155,996.73,Product_2,8,cancelled,7973.84,2024,12,8
Food,Cantho,CUST0089,2024-01-07,ORD007156,181.67,Product_64,4,pending,726.68,2024,1,7
Books,HCM,CUST0541,2024-04-12,ORD007157,742.88,Product_17,3,completed,2228.64,2024,4,12
Electronics,Cantho,CUST0366,2024-09-02,ORD007158,774.85,Product_35,8,pending,6198.8,2024,9,2
Clothing,Haiphong,CUST0206,2024-06-04,ORD007159,903.52,Product_75,10,pending,9035.2,2024,6,4
Toys,HCM,CUST0514,2024-08-04,ORD007160,496.68,Product_19,10,completed,4966.8,2024,8,4
Electronics,Haiphong,CUST0518,2024-01-12,ORD007161,583.71,Product_20,3,cancelled,1751.13,2024,1,12
Food,Cantho,CUST0446,2024-02-09,ORD007162,263.82,Product_16,2,pending,527.64,2024,2,9
Electronics,Cantho,CUST0480,2024-02-07,ORD007163,484.08,Product_13,3,cancelled,1452.24,2024,2,7
Toys,Hanoi,CUST0001,2024-01-13,ORD007164,859.5,Product_83,6,pending,5157.0,2024,1,13
Books,Haiphong,CUST0962,2024-07-25,ORD007165,36.53,Product_73,4,cancelled,146.12,2024,7,25
Toys,Cantho,CUST0182,2024-03-06,ORD007166,111.22,Product_69,4,cancelled,444.88,2024,3,6
Clothing,Cantho,CUST0181,2024-07-14,ORD007167,549.53,Product_45,8,cancelled,4396.24,2024,7,14
Electronics,HCM,CUST0527,2024-05-17,ORD007168,205.99,Product_64,2,cancelled,411.98,2024,5,17
Toys,Danang,CUST0844,2024-09-13,ORD007169,130.07,Product_27,5,cancelled,650.3499999999999,2024,9,13
Clothing,Danang,CUST0203,2024-12-26,ORD007170,639.62,Product_37,5,completed,3198.1,2024,12,26
Electronics,Hanoi,CUST0920,2024-07-13,ORD007171,666.1,Product_52,9,completed,5994.900000000001,2024,7,13
Electronics,HCM,CUST0261,2024-03-18,ORD007172,13.73,Product_56,5,pending,68.65,2024,3,18
Electronics,Haiphong,CUST0945,2024-12-23,ORD007173,960.82,Product_99,1,pending,960.82,2024,12,23
Electronics,Hanoi,CUST0495,2024-08-26,ORD007174,873.78,Product_71,4,completed,3495.12,2024,8,26
Toys,HCM,CUST0083,2024-08-10,ORD007175,844.23,Product_67,6,completed,5065.38,2024,8,10
Food,Hanoi,CUST0211,2024-02-13,ORD007176,869.93,Product_17,7,cancelled,6089.509999999999,2024,2,13
Food,Cantho,CUST0850,2024-03-19,ORD007177,607.49,Product_57,1,pending,607.49,2024,3,19
Books,Danang,CUST0415,2024-12-21,ORD007178,206.65,Product_83,4,cancelled,826.6,2024,12,21
Toys,Cantho,CUST0816,2024-09-28,ORD007179,844.47,Product_80,3,completed,2533.41,2024,9,28
Food,Danang,CUST0236,2024-05-27,ORD007180,559.76,Product_58,1,pending,559.76,2024,5,27
Electronics,Cantho,CUST0649,2024-10-10,ORD007181,164.3,Product_2,3,cancelled,492.90000000000003,2024,10,10
Food,Haiphong,CUST0401,2024-01-30,ORD007182,788.62,Product_99,1,pending,788.62,2024,1,30
Toys,Haiphong,CUST0510,2024-02-28,ORD007183,797.84,Product_9,1,completed,797.84,2024,2,28
Electronics,HCM,CUST0452,2024-01-13,ORD007184,107.8,Product_80,5,pending,539.0,2024,1,13
Books,Danang,CUST0266,2024-05-24,ORD007185,740.0,Product_82,4,pending,2960.0,2024,5,24
Books,Haiphong,CUST0484,2024-03-26,ORD007186,315.14,Product_1,2,pending,630.28,2024,3,26
Electronics,Hanoi,CUST0951,2024-07-27,ORD007187,260.68,Product_30,1,cancelled,260.68,2024,7,27
Clothing,Cantho,CUST0193,2024-06-26,ORD007188,807.36,Product_81,10,completed,8073.6,2024,6,26
Food,Danang,CUST0117,2024-07-19,ORD007189,429.93,Product_73,6,completed,2579.58,2024,7,19
Toys,Hanoi,CUST0662,2024-09-11,ORD007190,421.13,Product_49,6,pending,2526.7799999999997,2024,9,11
Books,HCM,CUST0383,2024-03-27,ORD007191,438.79,Product_74,7,cancelled,3071.53,2024,3,27
Food,HCM,CUST0458,2024-06-14,ORD007192,525.12,Product_71,4,completed,2100.48,2024,6,14
Books,HCM,CUST0908,2024-06-02,ORD007193,692.21,Product_29,7,pending,4845.47,2024,6,2
Books,HCM,CUST0493,2024-03-24,ORD007194,172.15,Product_17,7,completed,1205.05,2024,3,24
Clothing,Haiphong,CUST0425,2024-10-15,ORD007195,63.9,Product_17,10,pending,639.0,2024,10,15
Toys,Cantho,CUST0840,2024-06-02,ORD007196,939.11,Product_4,9,pending,8451.99,2024,6,2
Books,Danang,CUST0315,2024-08-31,ORD007197,434.85,Product_61,9,cancelled,3913.65,2024,8,31
Electronics,Cantho,CUST0820,2024-08-06,ORD007198,352.46,Product_64,7,completed,2467.22,2024,8,6
Books,Cantho,CUST0237,2024-07-07,ORD007199,603.27,Product_23,7,completed,4222.889999999999,2024,7,7
Toys,Danang,CUST0168,2024-10-11,ORD007200,254.62,Product_94,9,cancelled,2291.58,2024,10,11
Food,Cantho,CUST0297,2024-08-05,ORD007201,350.56,Product_57,6,cancelled,2103.36,2024,8,5
Electronics,HCM,CUST0746,2024-02-25,ORD007202,369.27,Product_94,6,pending,2215.62,2024,2,25
Books,Danang,CUST0803,2024-08-24,ORD007203,645.81,Product_56,10,cancelled,6458.099999999999,2024,8,24
Books,Cantho,CUST0226,2024-05-27,ORD007204,383.93,Product_51,9,pending,3455.37,2024,5,27
Toys,HCM,CUST0888,2024-05-08,ORD007205,845.1,Product_16,4,pending,3380.4,2024,5,8
Clothing,Haiphong,CUST0765,2024-11-20,ORD007206,896.65,Product_8,7,cancelled,6276.55,2024,11,20
Toys,Cantho,CUST0006,2024-04-07,ORD007207,891.22,Product_34,10,cancelled,8912.2,2024,4,7
Toys,Cantho,CUST0732,2024-12-15,ORD007208,121.72,Product_48,5,completed,608.6,2024,12,15
Electronics,Hanoi,CUST0911,2024-01-09,ORD007209,742.22,Product_46,9,pending,6679.9800000000005,2024,1,9
Food,HCM,CUST0872,2024-07-07,ORD007210,913.54,Product_22,10,pending,9135.4,2024,7,7
Books,Haiphong,CUST0973,2024-01-07,ORD007211,644.69,Product_27,8,completed,5157.52,2024,1,7
Books,Hanoi,CUST0775,2024-06-20,ORD007212,614.84,Product_62,7,cancelled,4303.88,2024,6,20
Books,HCM,CUST0547,2024-06-30,ORD007213,848.11,Product_67,2,pending,1696.22,2024,6,30
Food,Haiphong,CUST0818,2024-09-06,ORD007214,652.87,Product_61,7,pending,4570.09,2024,9,6
Clothing,Danang,CUST0201,2024-09-02,ORD007215,278.43,Product_7,8,pending,2227.44,2024,9,2
Food,Danang,CUST0868,2024-07-23,ORD007216,42.41,Product_51,10,cancelled,424.09999999999997,2024,7,23
Food,Haiphong,CUST0659,2024-08-14,ORD007217,906.12,Product_60,2,pending,1812.24,2024,8,14
Food,Danang,CUST0340,2024-11-01,ORD007218,223.15,Product_34,6,pending,1338.9,2024,11,1
Food,Danang,CUST0540,2024-09-24,ORD007219,580.21,Product_26,5,cancelled,2901.05,2024,9,24
Toys,Hanoi,CUST0496,2024-07-08,ORD007220,218.15,Product_74,7,cancelled,1527.05,2024,7,8
Toys,Haiphong,CUST0462,2024-02-16,ORD007221,105.22,Product_22,10,cancelled,1052.2,2024,2,16
Food,Cantho,CUST0507,2024-02-25,ORD007222,184.65,Product_1,7,completed,1292.55,2024,2,25
Clothing,Hanoi,CUST0944,2024-03-18,ORD007223,228.84,Product_54,9,pending,2059.56,2024,3,18
Clothing,Danang,CUST0390,2024-12-07,ORD007224,246.17,Product_57,3,cancelled,738.51,2024,12,7
Food,Hanoi,CUST0673,2024-01-24,ORD007225,269.14,Product_89,3,pending,807.42,2024,1,24
Electronics,HCM,CUST0946,2024-06-03,ORD007226,97.61,Product_93,9,pending,878.49,2024,6,3
Books,Hanoi,CUST0162,2024-03-02,ORD007227,927.93,Product_46,5,completed,4639.65,2024,3,2
Toys,Haiphong,CUST0701,2024-10-16,ORD007228,481.02,Product_68,1,cancelled,481.02,2024,10,16
Food,Haiphong,CUST0517,2024-02-20,ORD007229,551.03,Product_21,4,completed,2204.12,2024,2,20
Clothing,Hanoi,CUST0115,2024-07-30,ORD007230,433.48,Product_90,6,pending,2600.88,2024,7,30
Electronics,Cantho,CUST0258,2024-03-16,ORD007231,692.94,Product_91,1,cancelled,692.94,2024,3,16
Electronics,Hanoi,CUST0136,2024-09-29,ORD007232,404.04,Product_95,10,cancelled,4040.4,2024,9,29
Clothing,Haiphong,CUST0843,2024-03-24,ORD007233,483.36,Product_37,4,completed,1933.44,2024,3,24
Clothing,Haiphong,CUST0782,2024-08-06,ORD007234,193.03,Product_77,1,cancelled,193.03,2024,8,6
Electronics,Haiphong,CUST0689,2024-06-30,ORD007235,653.4,Product_2,5,completed,3267.0,2024,6,30
Electronics,Danang,CUST0510,2024-11-26,ORD007236,412.45,Product_84,10,completed,4124.5,2024,11,26
Toys,Cantho,CUST0228,2024-04-16,ORD007237,993.86,Product_49,5,cancelled,4969.3,2024,4,16
Clothing,Danang,CUST0356,2024-06-28,ORD007238,112.06,Product_19,8,pending,896.48,2024,6,28
Clothing,Cantho,CUST0406,2024-05-31,ORD007239,928.01,Product_13,10,cancelled,9280.1,2024,5,31
Books,Danang,CUST0509,2024-01-05,ORD007240,952.53,Product_94,3,completed,2857.59,2024,1,5
Electronics,Hanoi,CUST0381,2024-11-12,ORD007241,160.34,Product_27,1,pending,160.34,2024,11,12
Clothing,Haiphong,CUST0881,2024-11-16,ORD007242,431.02,Product_55,5,completed,2155.1,2024,11,16
Food,HCM,CUST0144,2024-04-17,ORD007243,215.43,Product_8,10,pending,2154.3,2024,4,17
Food,HCM,CUST0406,2024-08-30,ORD007244,709.53,Product_80,1,completed,709.53,2024,8,30
Toys,Hanoi,CUST0466,2024-01-02,ORD007245,125.39,Product_10,3,pending,376.17,2024,1,2
Toys,HCM,CUST0644,2024-02-23,ORD007246,165.58,Product_48,10,completed,1655.8000000000002,2024,2,23
Electronics,Danang,CUST0058,2024-11-14,ORD007247,65.26,Product_96,1,cancelled,65.26,2024,11,14
Electronics,HCM,CUST0204,2024-06-27,ORD007248,809.08,Product_71,3,completed,2427.2400000000002,2024,6,27
Toys,Haiphong,CUST0528,2024-09-10,ORD007249,49.5,Product_46,8,pending,396.0,2024,9,10
Electronics,HCM,CUST0644,2024-05-11,ORD007250,880.63,Product_45,7,cancelled,6164.41,2024,5,11
Clothing,HCM,CUST0195,2024-06-11,ORD007251,14.21,Product_80,6,completed,85.26,2024,6,11
Books,Cantho,CUST0200,2024-01-01,ORD007252,42.4,Product_100,2,pending,84.8,2024,1,1
Electronics,Haiphong,CUST0620,2024-01-15,ORD007253,827.27,Product_3,5,pending,4136.35,2024,1,15
Toys,Danang,CUST0634,2024-07-08,ORD007254,551.54,Product_9,7,completed,3860.7799999999997,2024,7,8
Clothing,Hanoi,CUST0029,2024-02-12,ORD007255,410.03,Product_99,5,completed,2050.1499999999996,2024,2,12
Toys,Danang,CUST0079,2024-03-20,ORD007256,106.3,Product_15,8,cancelled,850.4,2024,3,20
Clothing,Danang,CUST0171,2024-04-22,ORD007257,366.46,Product_84,1,cancelled,366.46,2024,4,22
Books,Haiphong,CUST0188,2024-08-24,ORD007258,318.3,Product_88,2,cancelled,636.6,2024,8,24
Clothing,Hanoi,CUST0411,2024-08-01,ORD007259,369.69,Product_94,3,completed,1109.07,2024,8,1
Toys,HCM,CUST0150,2024-01-13,ORD007260,999.33,Product_32,10,cancelled,9993.300000000001,2024,1,13
Toys,Haiphong,CUST0918,2024-11-20,ORD007261,452.75,Product_80,9,cancelled,4074.75,2024,11,20
Clothing,Hanoi,CUST0094,2024-02-07,ORD007262,775.19,Product_32,4,completed,3100.76,2024,2,7
Food,Haiphong,CUST0874,2024-08-28,ORD007263,318.72,Product_97,10,pending,3187.2000000000003,2024,8,28
Electronics,HCM,CUST0886,2024-11-13,ORD007264,761.4,Product_14,1,completed,761.4,2024,11,13
Electronics,Danang,CUST0271,2024-08-05,ORD007265,982.62,Product_59,2,completed,1965.24,2024,8,5
Electronics,Haiphong,CUST0586,2024-12-09,ORD007266,655.28,Product_24,5,pending,3276.3999999999996,2024,12,9
Food,HCM,CUST0836,2024-05-25,ORD007267,576.48,Product_62,8,completed,4611.84,2024,5,25
Electronics,HCM,CUST0344,2024-12-24,ORD007268,185.62,Product_67,1,pending,185.62,2024,12,24
Clothing,Hanoi,CUST0342,2024-10-08,ORD007269,894.19,Product_60,1,completed,894.19,2024,10,8
Books,Cantho,CUST0321,2024-04-20,ORD007270,90.64,Product_90,3,pending,271.92,2024,4,20
Electronics,Cantho,CUST0004,2024-01-31,ORD007271,973.88,Product_38,7,pending,6817.16,2024,1,31
Books,HCM,CUST0446,2024-12-30,ORD007272,45.66,Product_22,2,completed,91.32,2024,12,30
Books,Cantho,CUST0305,2024-02-04,ORD007273,756.59,Product_4,8,cancelled,6052.72,2024,2,4
Electronics,HCM,CUST0022,2024-07-18,ORD007274,258.85,Product_34,8,completed,2070.8,2024,7,18
Books,Cantho,CUST0421,2024-01-03,ORD007275,106.74,Product_62,10,pending,1067.3999999999999,2024,1,3
Electronics,Cantho,CUST0541,2024-06-10,ORD007276,497.3,Product_41,2,cancelled,994.6,2024,6,10
Electronics,Danang,CUST0692,2024-07-22,ORD007277,824.87,Product_39,6,cancelled,4949.22,2024,7,22
Food,HCM,CUST0440,2024-03-23,ORD007278,298.05,Product_51,1,pending,298.05,2024,3,23
Toys,HCM,CUST0446,2024-09-15,ORD007279,749.79,Product_67,8,completed,5998.32,2024,9,15
Food,Cantho,CUST0632,2024-12-23,ORD007280,658.39,Product_7,5,completed,3291.95,2024,12,23
Food,HCM,CUST0350,2024-08-14,ORD007281,707.1,Product_41,2,completed,1414.2,2024,8,14
Food,HCM,CUST0854,2024-10-20,ORD007282,352.22,Product_87,2,cancelled,704.44,2024,10,20
Electronics,Hanoi,CUST0055,2024-02-07,ORD007283,637.0,Product_21,2,pending,1274.0,2024,2,7
Food,Hanoi,CUST0045,2024-06-16,ORD007284,990.76,Product_34,7,completed,6935.32,2024,6,16
Food,Cantho,CUST0439,2024-03-20,ORD007285,851.59,Product_92,7,completed,5961.13,2024,3,20
Toys,Danang,CUST0967,2024-01-26,ORD007286,963.35,Product_50,5,completed,4816.75,2024,1,26
Clothing,HCM,CUST0250,2024-04-29,ORD007287,816.73,Product_47,6,cancelled,4900.38,2024,4,29
Electronics,HCM,CUST0771,2024-01-06,ORD007288,180.33,Product_5,9,cancelled,1622.97,2024,1,6
Clothing,Cantho,CUST0815,2024-12-12,ORD007289,549.92,Product_99,8,pending,4399.36,2024,12,12
Food,Cantho,CUST0572,2024-07-29,ORD007290,533.55,Product_46,4,completed,2134.2,2024,7,29
Books,Hanoi,CUST0440,2024-04-14,ORD007291,79.99,Product_80,9,completed,719.91,2024,4,14
Electronics,HCM,CUST0442,2024-07-24,ORD007292,23.21,Product_25,8,completed,185.68,2024,7,24
Books,HCM,CUST0781,2024-10-06,ORD007293,644.42,Product_5,6,completed,3866.5199999999995,2024,10,6
Food,Hanoi,CUST0507,2024-07-30,ORD007294,408.63,Product_6,10,pending,4086.3,2024,7,30
Books,Cantho,CUST0894,2024-12-22,ORD007295,307.86,Product_30,6,cancelled,1847.16,2024,12,22
Food,Haiphong,CUST0824,2024-09-28,ORD007296,487.65,Product_9,1,cancelled,487.65,2024,9,28
Books,HCM,CUST0372,2024-06-27,ORD007297,547.11,Product_6,1,pending,547.11,2024,6,27
Books,HCM,CUST0998,2024-09-19,ORD007298,885.04,Product_1,9,pending,7965.36,2024,9,19
Books,Cantho,CUST0211,2024-02-29,ORD007299,509.21,Product_2,2,completed,1018.42,2024,2,29
Electronics,Haiphong,CUST0292,2024-05-17,ORD007300,310.07,Product_87,10,cancelled,3100.7,2024,5,17
Electronics,Haiphong,CUST0363,2024-02-27,ORD007301,591.67,Product_5,3,cancelled,1775.0099999999998,2024,2,27
Clothing,Hanoi,CUST0305,2024-06-17,ORD007302,906.13,Product_32,8,completed,7249.04,2024,6,17
Electronics,Danang,CUST0835,2024-11-20,ORD007303,777.24,Product_53,10,cancelled,7772.4,2024,11,20
Toys,Danang,CUST0226,2024-05-26,ORD007304,441.6,Product_69,1,completed,441.6,2024,5,26
Electronics,Haiphong,CUST0923,2024-06-30,ORD007305,112.87,Product_79,8,completed,902.96,2024,6,30
Toys,Danang,CUST0583,2024-11-27,ORD007306,110.64,Product_1,4,cancelled,442.56,2024,11,27
Books,Cantho,CUST0182,2024-01-26,ORD007307,510.33,Product_65,5,pending,2551.65,2024,1,26
Toys,Danang,CUST0293,2024-02-27,ORD007308,777.32,Product_2,5,cancelled,3886.6000000000004,2024,2,27
Books,Cantho,CUST0882,2024-05-10,ORD007309,347.19,Product_100,4,completed,1388.76,2024,5,10
Books,Hanoi,CUST0059,2024-12-16,ORD007310,372.9,Product_2,6,pending,2237.3999999999996,2024,12,16
Food,HCM,CUST0965,2024-12-14,ORD007311,308.71,Product_24,6,cancelled,1852.2599999999998,2024,12,14
Toys,Haiphong,CUST0125,2024-03-26,ORD007312,161.22,Product_46,6,completed,967.3199999999999,2024,3,26
Food,Danang,CUST0394,2024-09-15,ORD007313,577.26,Product_78,2,pending,1154.52,2024,9,15
Electronics,Danang,CUST0358,2024-04-11,ORD007314,420.84,Product_52,2,pending,841.68,2024,4,11
Food,Cantho,CUST0512,2024-06-22,ORD007315,696.6,Product_39,3,pending,2089.8,2024,6,22
Toys,Hanoi,CUST0677,2024-01-17,ORD007316,478.1,Product_54,1,pending,478.1,2024,1,17
Clothing,Danang,CUST0177,2024-07-02,ORD007317,758.12,Product_73,8,pending,6064.96,2024,7,2
Clothing,Cantho,CUST0666,2024-03-05,ORD007318,858.4,Product_89,6,completed,5150.4,2024,3,5
Food,Cantho,CUST0384,2024-07-15,ORD007319,420.61,Product_84,10,cancelled,4206.1,2024,7,15
Food,Cantho,CUST0249,2024-05-29,ORD007320,122.95,Product_59,8,completed,983.6,2024,5,29
Clothing,Cantho,CUST0385,2024-05-13,ORD007321,298.85,Product_67,8,completed,2390.8,2024,5,13
Food,Danang,CUST0517,2024-01-22,ORD007322,62.8,Product_1,9,completed,565.1999999999999,2024,1,22
Clothing,HCM,CUST0957,2024-07-24,ORD007323,250.19,Product_4,2,cancelled,500.38,2024,7,24
Toys,HCM,CUST0960,2024-12-02,ORD007324,144.41,Product_56,10,completed,1444.1,2024,12,2
Electronics,Hanoi,CUST0847,2024-04-09,ORD007325,954.52,Product_58,1,pending,954.52,2024,4,9
Electronics,HCM,CUST0094,2024-12-27,ORD007326,700.59,Product_54,9,completed,6305.31,2024,12,27
Clothing,Danang,CUST0529,2024-12-15,ORD007327,79.89,Product_47,7,pending,559.23,2024,12,15
Clothing,Danang,CUST0589,2024-09-21,ORD007328,538.44,Product_9,2,pending,1076.88,2024,9,21
Clothing,HCM,CUST0760,2024-10-28,ORD007329,161.09,Product_52,8,completed,1288.72,2024,10,28
Electronics,Hanoi,CUST0451,2024-02-04,ORD007330,773.05,Product_88,2,pending,1546.1,2024,2,4
Electronics,Haiphong,CUST0365,2024-10-06,ORD007331,448.66,Product_51,4,completed,1794.64,2024,10,6
Toys,Hanoi,CUST0834,2024-06-04,ORD007332,983.07,Product_60,7,cancelled,6881.490000000001,2024,6,4
Electronics,Haiphong,CUST0491,2024-06-10,ORD007333,784.52,Product_48,1,pending,784.52,2024,6,10
Food,HCM,CUST0377,2024-03-09,ORD007334,251.4,Product_48,5,pending,1257.0,2024,3,9
Food,Haiphong,CUST0484,2024-01-30,ORD007335,94.53,Product_71,5,completed,472.65,2024,1,30
Toys,Cantho,CUST0892,2024-03-24,ORD007336,159.76,Product_22,5,cancelled,798.8,2024,3,24
Books,Haiphong,CUST0586,2024-10-30,ORD007337,129.61,Product_80,10,pending,1296.1000000000001,2024,10,30
Electronics,Cantho,CUST0204,2024-12-07,ORD007338,178.7,Product_69,10,cancelled,1787.0,2024,12,7
Electronics,Haiphong,CUST0050,2024-05-09,ORD007339,242.47,Product_87,8,cancelled,1939.76,2024,5,9
Food,HCM,CUST0484,2024-04-30,ORD007340,804.01,Product_53,4,cancelled,3216.04,2024,4,30
Clothing,HCM,CUST0923,2024-05-20,ORD007341,349.41,Product_67,1,pending,349.41,2024,5,20
Electronics,Hanoi,CUST0272,2024-08-06,ORD007342,447.02,Product_95,10,cancelled,4470.2,2024,8,6
Electronics,HCM,CUST0904,2024-03-08,ORD007343,91.94,Product_18,9,cancelled,827.46,2024,3,8
Electronics,Hanoi,CUST0301,2024-04-13,ORD007344,76.2,Product_99,8,pending,609.6,2024,4,13
Clothing,Cantho,CUST0999,2024-02-15,ORD007345,935.26,Product_100,4,pending,3741.04,2024,2,15
Books,Hanoi,CUST0387,2024-04-09,ORD007346,656.69,Product_44,8,completed,5253.52,2024,4,9
Books,Haiphong,CUST0635,2024-05-13,ORD007347,989.86,Product_89,5,pending,4949.3,2024,5,13
Food,HCM,CUST0498,2024-07-16,ORD007348,487.92,Product_91,8,pending,3903.36,2024,7,16
Clothing,HCM,CUST0987,2024-09-24,ORD007349,638.21,Product_95,7,pending,4467.47,2024,9,24
Toys,Cantho,CUST0802,2024-06-09,ORD007350,922.93,Product_4,10,pending,9229.3,2024,6,9
Books,Cantho,CUST0362,2024-06-03,ORD007351,459.63,Product_26,4,pending,1838.52,2024,6,3
Food,Hanoi,CUST0771,2024-06-24,ORD007352,740.14,Product_2,3,cancelled,2220.42,2024,6,24
Books,Cantho,CUST0096,2024-07-09,ORD007353,886.79,Product_85,9,pending,7981.11,2024,7,9
Clothing,Danang,CUST0525,2024-06-28,ORD007354,490.33,Product_61,4,cancelled,1961.32,2024,6,28
Clothing,HCM,CUST0632,2024-01-10,ORD007355,459.49,Product_20,4,completed,1837.96,2024,1,10
Clothing,Haiphong,CUST0042,2024-12-23,ORD007356,547.29,Product_68,10,cancelled,5472.9,2024,12,23
Toys,HCM,CUST0236,2024-02-12,ORD007357,763.95,Product_3,10,cancelled,7639.5,2024,2,12
Electronics,HCM,CUST0394,2024-10-16,ORD007358,395.9,Product_77,3,pending,1187.6999999999998,2024,10,16
Toys,Danang,CUST0080,2024-11-28,ORD007359,522.11,Product_79,3,cancelled,1566.33,2024,11,28
Toys,Danang,CUST0489,2024-06-17,ORD007360,84.33,Product_18,3,completed,252.99,2024,6,17
Electronics,Haiphong,CUST0846,2024-09-02,ORD007361,161.31,Product_89,3,pending,483.93,2024,9,2
Books,Cantho,CUST0138,2024-02-09,ORD007362,668.71,Product_32,10,pending,6687.1,2024,2,9
Clothing,Haiphong,CUST0213,2024-03-18,ORD007363,608.78,Product_40,2,completed,1217.56,2024,3,18
Clothing,Cantho,CUST0819,2024-03-18,ORD007364,260.79,Product_2,5,pending,1303.95,2024,3,18
Books,Cantho,CUST0144,2024-03-16,ORD007365,234.07,Product_46,7,cancelled,1638.49,2024,3,16
Toys,Danang,CUST0656,2024-12-16,ORD007366,740.96,Product_3,3,pending,2222.88,2024,12,16
Food,Danang,CUST0906,2024-04-01,ORD007367,514.73,Product_48,1,cancelled,514.73,2024,4,1
Clothing,HCM,CUST0475,2024-10-04,ORD007368,251.44,Product_7,9,cancelled,2262.96,2024,10,4
Books,HCM,CUST0546,2024-12-20,ORD007369,773.83,Product_13,7,cancelled,5416.81,2024,12,20
Food,Hanoi,CUST0337,2024-03-22,ORD007370,522.63,Product_11,4,cancelled,2090.52,2024,3,22
Electronics,Hanoi,CUST0776,2024-01-28,ORD007371,228.17,Product_31,6,completed,1369.02,2024,1,28
Electronics,Danang,CUST0919,2024-04-01,ORD007372,664.26,Product_41,7,completed,4649.82,2024,4,1
Food,Cantho,CUST0720,2024-02-16,ORD007373,921.55,Product_52,1,cancelled,921.55,2024,2,16
Toys,Cantho,CUST0484,2024-12-24,ORD007374,478.72,Product_25,8,pending,3829.76,2024,12,24
Food,Danang,CUST0763,2024-10-20,ORD007375,457.67,Product_29,7,pending,3203.69,2024,10,20
Clothing,Hanoi,CUST0782,2024-05-02,ORD007376,99.62,Product_30,8,completed,796.96,2024,5,2
Books,Cantho,CUST0661,2024-01-06,ORD007377,89.93,Product_7,9,cancelled,809.3700000000001,2024,1,6
Food,Cantho,CUST0963,2024-11-26,ORD007378,169.36,Product_77,2,completed,338.72,2024,11,26
Books,Cantho,CUST0710,2024-01-03,ORD007379,843.78,Product_38,4,cancelled,3375.12,2024,1,3
Toys,Cantho,CUST0296,2024-04-15,ORD007380,687.73,Product_23,3,pending,2063.19,2024,4,15
